PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
234	Unknown	1366	10.06223	10.10617	10.17929	383.2157	121673.0859375	400453.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2397.663	383.16611:5279 383.21567:135606 383.2756:3182 384.21893:35925 384.30954:75395 385.18143:8010 385.23367:204404 385.2915:8490 385.31308:18944 386.23712:42261 386.31644:2753 387.19775:4079 387.24878:11869 387.27032:13225 387.3201:18780	
235	Unknown	1366	10.0476	10.10617	10.16461	385.2337	181924.21875	747299.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.59467	385.18143:8010 385.23367:204404 385.2915:8490 385.31308:18944 386.23712:42261 386.31644:2753 387.19775:4079 387.24878:11869 387.27032:13225 387.3201:18780 388.25287:4205	
236	Unknown	1366	10.06223	10.10617	10.17929	393.171	123573.078125	393850.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2407.747	393.15063:3786 393.17102:150827 393.18549:3555 393.22293:4277 393.31647:2228 394.17438:32321 394.22876:2214 395.17154:59568 395.20251:7019 396.16409:4522 396.17636:8824 397.16684:22555 397.18204:7232 397.29123:9084 397.30844:3061 398.16965:4760	
237	Unknown	1373	10.01103	10.1573	10.20118	313.2729	132115.796875	429974.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.48128	313.1611:11183 313.2337:8835 313.27292:169240 314.27603:33041 315.18973:175014 315.19937:3814 315.25061:3274 315.27927:3251 316.19315:28380 316.28384:88959 317.19275:5028 317.1969:6669 317.20789:486688 317.26785:29027 317.28726:12379 318.18994:7632 318.21115:83462 318.24005:7865 318.271:4593	
238	Unknown	1373	10.12073	10.1573	10.20118	339.2498	463085.5	1552814.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	71.46159	339.14072:8161 339.17719:6795 339.18973:48636 339.24979:591234 340.19336:7146 340.25314:109792 340.28378:29461 341.15598:14739 341.19083:4218 341.20624:13291 341.25653:11046 341.26227:9908 341.28717:6654 343.15649:3327 343.17194:3540	
239	Unknown	1375	10.12073	10.17193	10.28901	235.2049	140328.71875	569068.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	143.769	235.16867:11221 235.20488:157258 235.95859:3875 236.02087:51935 236.17099:3518 236.20807:20867 237.10869:9824 237.18381:8128 238.02118:24746 239.08812:7766 239.1243:3701 239.16411:3539 239.19946:4973 240.01671:12275 240.19983:2249	
240	Unknown	1375	10.11342	10.17193	10.28165	253.2154	548963.1875	2122580.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_249; similar chromatogram in higher mz_250; similar chromatogram in higher mz_242; similar chromatogram in higher mz_244; similar chromatogram in higher mz_253; similar chromatogram in higher mz_247; similar chromatogram in higher mz_248	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	972.3922	253.10388:4841 253.13933:6019 253.17566:4316 253.21542:613418 253.25192:18422 254.1794:4106 254.21881:99510 254.28792:2411 255.1187:4898 255.22266:6877 255.23125:3720 256.96335:3683 257.02484:2758 257.13474:6175 257.21158:3490 258.00296:6228	
241	Unknown	1375	10.11342	10.17193	10.28901	271.2259	203353.28125	838484.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	159.5414	270.80203:2230 271.11435:7432 271.15234:3585 271.18967:4879 271.22592:223772 272.22925:38412 272.93631:7445 273.07468:4138 273.16586:8092	
242	Unknown	1375	10.08416	10.17193	10.34747	285.2415	1274439.375	4931368	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	838.0957	285.12939:6424 285.16998:3967 285.22711:6255 285.23001:8482 285.24152:1482916 285.2558:3744 286.24487:284181 287.24832:15799 288.25308:6170 289.0697:7901 289.13754:2567 289.15271:3034 289.17645:2893	
243	Unknown	1375	9.945213	10.17193	10.28165	286.2449	238860.25	914024.375	null	[M+H]+	M + 1	isotope of 242	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4777.205	286.24487:284181 287.24832:15799 288.25308:6170 289.0697:7901 289.13754:2567 289.15271:3034 289.17645:2893 291.11877:3552 291.19632:3757 291.23099:19401	
244	Unknown	1375	10.11342	10.17193	10.24506	293.2078	1983534.75	7629054	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	254.309	293.13571:5533 293.16901:6269 293.17365:7005 293.1774:4531 293.19321:9096 293.20779:2260645 293.22507:6425 293.22949:5553 293.23459:2186 293.82175:2470 294.21115:399594 295.11404:5952 295.15036:12855 295.18781:2959 295.21494:24735 295.2258:212483 296.22916:36056 296.25763:9977 297.13004:6804 297.16675:2978 297.18405:6184 297.24081:6919	
245	Unknown	1375	10.11342	10.17193	10.24506	294.2112	350297.3125	1315468.875	null	[M+H]+	M + 1	isotope of 244	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	486.2912	293.82175:2470 294.21115:399594 295.11404:5952 295.15036:12855 295.18781:2959 295.21494:24735 295.2258:212483 296.22916:36056 296.25763:9977 297.13004:6804 297.16675:2978 297.18405:6184 297.24081:6919 298.27271:4438 299.07349:8080 299.10944:3969 299.14609:5253	
246	Unknown	1375	10.11342	10.17193	10.28165	315.1897	177772.578125	700988.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	336.3877	315.1897:205016 316.19305:34298 316.28369:85893 317.17664:6873 317.19257:12458 317.19611:13257 317.20776:1074896 317.26779:16305 317.28772:16234 318.19296:5377 318.21115:221802 318.22797:4019 318.23944:15057 318.27209:3864 318.29416:2436 319.2233:132428 319.2442:3128 320.06613:29822	
247	Unknown	1375	10.10617	10.17193	10.27433	325.1451	129341.40625	511994.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	179.3921	325.12506:4919 325.14511:146396 325.16092:14892 325.19879:4837 325.22147:25399 326.14844:26405 326.26764:6495 326.37735:20570 327.00729:11108 327.14578:33364 327.177:5906 327.23099:13226 327.2493:3963 327.40094:2218 328.14069:4206 328.15009:4010 328.2341:3261 329.00412:8611 329.11621:2579 329.14093:15967 329.15585:11601	
248	Unknown	1375	10.05491	10.17193	10.34017	413.2861	103470.4453125	466971.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2066.177	413.21375:5449 413.24564:2971 413.26462:8344 413.28613:118483 414.26837:11440 414.28995:24075 415.1756:3904 415.29443:2444 415.30261:2728 417.17264:3271	
249	Unknown	1376	10.09892	10.17929	10.32557	259.2047	114586.75	496996.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.32262	259.12766:7153 259.15018:3568 259.20474:125656 260.0206:10477 260.14871:2593 260.20789:27648 261.1304:6523 261.22049:12230 262.02127:2845 262.1622:3541 262.48685:2495 262.98038:7348 263.0878:3430 263.12415:3479 263.20038:2857 263.23584:15397	
250	Unknown	1376	10.06223	10.17929	10.34017	277.2153	1016366.0625	4225448.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	386.7325	277.20358:4251 277.21527:1183144 277.22583:5941 277.23026:5034 278.21863:230918 278.95297:9338 279.11905:8876 279.15845:8952 279.2309:421800 280.23416:81667 280.26367:3641 281.13498:12950 281.17169:4664 281.2077:2760 281.23819:4903 281.24661:52789 282.0278:2246	
251	Unknown	1376	10.06223	10.17929	10.33284	278.2186	192798.15625	787464.4375	null	[M+H]+	M + 1	isotope of 250	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.62234	278.21863:230918 278.95297:9338 279.11905:8876 279.15845:8952 279.2309:421800 280.23416:81667 280.26367:3641 281.13498:12950 281.17169:4664 281.2077:2760 281.23819:4903 281.24661:52789 282.0278:2246 282.25015:5168 283.11447:9621 283.15143:4356 283.20502:4767	
252	Unknown	1376	10.11342	10.17929	10.26713	295.2257	195790.125	784011.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.21549	295.11493:3618 295.15063:10863 295.1861:2786 295.21506:29458 295.22568:228496 296.22897:47627 296.25726:9483 296.3829:2547 297.07291:6164 297.13031:6548 297.16608:3413 297.18396:4027 297.23276:2450 297.24146:6922 298.27319:3104 299.07419:3607 299.25696:21564	
253	Unknown	1376	10.09148	10.17929	10.27433	317.2076	959738.9375	3556010.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	463.3013	317.15506:5128 317.17542:6029 317.20764:1153264 317.22037:4507 317.22751:4034 317.26758:13730 317.28729:13438 318.19037:2475 318.211:219159 318.23959:12471 319.19495:3099 319.22318:123845 319.28271:2988 320.06595:22261 320.22656:20051 320.25479:5255 321.16599:5401 321.20285:2959 321.24139:8599 322.20688:2822	
254	Unknown	1376	10.09892	10.17929	10.26713	318.211	183702.328125	659100.3125	null	[M+H]+	M + 1	isotope of 253	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	372.1731	318.19037:2475 318.211:219159 318.23959:12471 319.19495:3099 319.22318:123845 319.28271:2988 320.06595:22261 320.22656:20051 320.25479:5255 321.16599:5401 321.20285:2959 321.24139:8599 322.20688:2822 323.12897:3605 323.1438:7969 323.15228:5600 323.18063:3458	
255	Unknown	1380	10.09892	10.2085	10.27433	363.2495	244554.9375	1005974.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	128.2219	363.17648:4770 363.18936:30732 363.23465:6244 363.24954:281541 364.19266:7071 364.23254:3542 364.25293:55478 364.28357:21241 365.10474:4479 365.15549:4363 365.19284:12237 365.25671:6572 365.28702:3832 367.17221:8925 367.20825:6019	
256	Unknown	1382	10.14999	10.22312	10.3694	301.2154	288460.59375	1188178.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.774513	300.99121:7030 301.14026:20490 301.21542:351971 302.14355:4837 302.19574:4722 302.21872:64746 303.15439:4220 303.23105:130488 304.23438:24384 304.29642:3360 305.15607:5630 305.17105:2560 305.24677:66162 306.19064:6772	
257	Unknown	1382	10.13536	10.22312	10.3109	341.2079	447463.625	1741746.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8768.856	341.15659:8048 341.20786:560434 341.26715:20865 342.15958:3459 342.21115:129309 342.27048:2605 343.17194:5238 343.21484:10083 344.24286:3744 345.18802:3680 345.24142:12333	
258	Unknown	1383	10.17929	10.23044	10.35477	361.2338	407993.4375	1824214.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	344.0646	361.21375:2731 361.23376:429947 362.23721:86389 362.32587:5532 363.1897:35573 363.24954:156297 363.28363:2653 363.69742:2795 364.19327:4008 364.23325:3902 364.25287:32542 364.2836:51440 365.10587:2755 365.14029:3357 365.15527:4031 365.19284:10452 365.25598:2788 365.26709:2601 365.28705:11027 366.0477:2786 366.09875:4847	
259	Unknown	1384	10.12806	10.23775	10.41328	543.1273	452993.125	2045933.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.26194	543.12726:495052 544.13062:170933 544.40552:2726 545.13342:34581 546.13562:4259	
260	Unknown	1384	10.09892	10.23775	10.4791	544.1306	149618.515625	658323.3125	null	[M+H]+	M + 1	isotope of 259	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.34065	544.13062:170933 544.40552:2726 545.13342:34581 546.13562:4259 548.38336:2561	
261	Unknown	1387	10.20118	10.25969	10.39134	245.2255	158471.9375	513791.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3169.439	245.04202:2272 245.07672:2676 245.15341:3442 245.22549:218357 246.22879:40114 247.16882:3142 247.20453:6805 248.02072:26107 248.11211:2752 249.02759:2650 249.18428:6741 249.94223:2339 250.02103:8722	
262	Unknown	1387	10.20118	10.25969	10.45716	281.2465	699911.875	2327089.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1316.126	281.05023:23225 281.09787:3993 281.13486:8561 281.17413:5263 281.21021:16260 281.24649:865651 281.80933:2762 282.04871:5179 282.24985:160323 282.99213:2273 283.11392:10872 283.15051:6693 283.20474:22517 283.22574:598208 283.25342:6999 284.2291:100539 284.25766:5742 285.10587:2662 285.12982:4164 285.23264:7657 285.24133:25959 286.24445:5329	
263	Unknown	1387	10.20118	10.25969	10.42791	282.2498	133400.4375	432935.09375	null	[M+H]+	M + 1	isotope of 262	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2668.009	281.80933:2762 282.04871:5179 282.24985:160323 282.99213:2273 283.11392:10872 283.15051:6693 283.20474:22517 283.22574:598208 283.25342:6999 284.2291:100539 284.25766:5742 285.10587:2662 285.12982:4164 285.23264:7657 285.24133:25959 286.24445:5329 287.22064:161868	
264	Unknown	1387	10.20118	10.25969	10.41328	299.257	226356.328125	767702.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.06269	298.84137:2172 299.0723:3141 299.10934:3946 299.18555:2345 299.19867:3249 299.22018:5135 299.25699:284993 300.26028:60888 301.14005:21553 301.21524:64590 301.2363:218011 301.26456:3517 302.14392:2235 302.19565:3264 302.21854:13543 302.23956:37400 303.15332:3657 303.23077:22911 303.24179:2693 303.67215:2565 304.14392:3277 304.23413:5222 304.24719:81569	
265	Unknown	1387	10.20118	10.25969	10.36214	313.2726	767356.9375	2447113	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.75729	313.07672:5688 313.12677:2479 313.1611:11972 313.23367:5895 313.27261:976678 313.28577:6915 314.27597:192231 315.1886:5182 315.25186:1284693 315.26453:6300 315.27905:18070 316.25513:276840 316.3197:2720 317.20758:72341 317.26743:152706 318.18912:3173 318.21091:8949 318.23898:4736 318.26001:2749 318.27066:29792	
266	Unknown	1387	10.20118	10.25969	10.38403	314.276	159306.828125	501728.34375	null	[M+H]+	M + 1	isotope of 265	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34.88497	314.27597:192231 315.1886:5182 315.25186:1284693 315.26453:6300 315.27905:18070 316.25513:276840 316.3197:2720 317.20758:72341 317.26743:152706 318.18912:3173 318.21091:8949 318.23898:4736 318.26001:2749 318.27066:29792 319.15012:3305 319.21579:3112 319.22571:43705 319.27573:2422	
267	Unknown	1387	10.20118	10.25969	10.46447	317.2674	115063.5625	395416.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2301.271	317.20758:72341 317.26743:152706 318.18912:3173 318.21091:8949 318.23898:4736 318.26001:2749 318.27066:29792 319.15012:3305 319.21579:3112 319.22571:43705 319.27573:2422 320.06586:12682 320.2283:10599 320.25491:11736 321.12857:5903 321.1658:7087 321.20248:28012 321.24057:19044 322.2059:2610	
268	Unknown	1387	10.20118	10.25969	10.41328	355.2145	107934.6640625	364346.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	77.75934	355.06873:14493 355.10669:6802 355.13336:2753 355.15509:10871 355.17133:13506 355.18433:58298 355.21448:124289 355.24506:4232 355.28259:4169 356.06784:3069 356.18735:10964 356.21814:26675 356.27829:4233 357.17468:2451 357.19409:19234 357.22134:3302 357.26193:3814 358.19885:3903 358.29446:2547 358.36652:10364 359.14993:2996 359.21564:3095	
269	Unknown	1388	10.20118	10.26713	10.42791	253.2516	164243.734375	521573.25	null	[M+H]+	M + 0	similar chromatogram in higher mz_270; similar chromatogram in higher mz_271; similar chromatogram in higher mz_268	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3284.875	253.10335:5786 253.1393:7590 253.16154:3866 253.21552:8143 253.25162:197410 254.25502:39111 254.46906:2344 255.2094:3680 255.23088:157568 255.25952:3061 256.23419:23730 257.03186:2305 257.18903:83252 258.19241:12120	
270	Unknown	1388	10.20118	10.26713	10.46447	263.236	340972.65625	1152831.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	92.74701	262.90833:2505 262.9808:5631 263.19962:43200 263.22601:3151 263.23596:399335 264.2027:7583 264.23935:86674 265.10342:8157 265.13864:5053 265.21521:17800 266.21909:4012 267.1192:18747 267.15878:3467 267.17072:3080 268.10315:15155	
271	Unknown	1388	10.20118	10.26713	10.51567	339.2493	3470208	11171112	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	639.2617	338.96442:2517 339.13992:12512 339.14743:3811 339.17871:6490 339.19388:5004 339.21231:4974 339.22214:11963 339.22519:12657 339.24933:4233658 339.26865:14930 339.27322:9977 339.29929:4026 339.97745:2830 340.14178:7540 340.25272:835968 340.35651:2969 341.11877:3333 341.13965:92084 341.15585:14292 341.19394:5082 341.20767:88682 341.25571:79735 341.28577:2979 342.14307:20684 342.21063:16534 342.25626:6135 343.13992:23855 343.17087:6708 343.22308:2707	
272	Unknown	1388	10.20118	10.26713	10.3987	340.2527	687647.8125	2178121.5	null	[M+H]+	M + 1	isotope of 271	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	274.2791	339.97745:2830 340.14178:7540 340.25272:835968 340.35651:2969 341.11877:3333 341.13965:92084 341.15585:14292 341.19394:5082 341.20767:88682 341.25571:79735 341.28577:2979 342.14307:20684 342.21063:16534 342.25626:6135 343.13992:23855 343.17087:6708 343.22308:2707 345.13553:7825 345.15088:3142	
273	Unknown	1389	10.18655	10.27433	10.48642	275.1996	637845.4375	2247428.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	50.98514	275.19965:746432 276.03799:2471 276.20297:152028 277.10321:4245 277.1394:3537 277.17862:2463 277.2066:7481 277.21521:32116 278.21832:6846 278.95306:6317 279.09985:4563 279.11926:12877 279.15854:7853 279.23132:12693	
274	Unknown	1389	10.12073	10.27433	10.38403	276.203	129689.0390625	428094.03125	null	[M+H]+	M + 1	isotope of 273	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.50389	276.03799:2471 276.20297:152028 277.10321:4245 277.1394:3537 277.17862:2463 277.2066:7481 277.21521:32116 278.21832:6846 278.95306:6317 279.09985:4563 279.11926:12877 279.15854:7853 279.23132:12693 280.23291:3027 280.26205:5621 281.05026:26561 281.13492:10386 281.16937:3684 281.18903:2732	
275	Unknown	1389	10.24506	10.27433	10.35477	293.21	354103.375	1151693	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	46.4552	293.11877:7491 293.13495:9178 293.17023:5845 293.19894:5490 293.21002:421579 293.22321:4755 294.18973:4170 294.2135:74086 294.60361:2480 295.11426:7474 295.15063:10535 295.22614:17489 295.26212:8801 296.15439:3902 296.22864:2770 297.04514:13785 297.08154:20512 297.13016:9867 297.16608:4835 297.24155:6878	
