PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
73	Unknown	1107	8.094903	8.211873	8.321578	313.2371	86523.0234375	401136.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.003619	313.23709:101420 314.24048:17372 315.24512:3783	
74	Unknown	1107	8.050975	8.211873	8.321578	331.2477	148893.40625	712845.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	76.74419	331.00223:3005 331.24774:175957 331.26782:2592 332.06592:4499 332.25089:21761 333.05035:2450 335.06381:3998	
75	Unknown	1108	7.992465	8.219198	8.424024	228.1956	277283.0625	1618256.25	null	[M+H]+	M + 0	similar chromatogram in higher mz_72	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	591.1356	228.19556:302507 229.118:23202 229.17953:40439 229.19887:36442 230.12053:3408 230.18254:5100 230.24765:9049 231.21046:6096 231.25041:2449 232.04892:18674 233.11719:3760	
76	Unknown	1118	8.233833	8.292335	8.350882	375.2141	140644.390625	537443.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	99.97609	375.21405:162364 375.29401:3650 376.2175:34048 377.22125:4315 377.22855:4472	
77	Unknown	1123	8.058336	8.328892	8.62875	290.2689	685331.1875	3596507.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13706.62	290.25427:4049 290.25955:9701 290.26892:739484 291.0632:3944 291.19522:2752 291.27225:121448 292.27612:6876 293.13602:3183 293.21088:6089 295.18851:3470 295.22653:4300	
78	Unknown	1124	8.219198	8.33621	8.643438	291.2722	118818.125	609318.25	null	[M+H]+	M + 1	isotope of 77	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2376.363	291.15906:2749 291.27225:128667 292.27554:8131 293.13663:5159 293.21167:4160 294.21136:2069 295.15115:3202 295.18787:4451 295.22711:7470	
79	Unknown	1128	8.197247	8.365458	8.453221	431.191	95320.84375	318464.15625	null	[M+H]+	M + 0	similar chromatogram in higher mz_80; similar chromatogram in higher mz_82; similar chromatogram in higher mz_84; similar chromatogram in higher mz_85; similar chromatogram in higher mz_86	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1906.417	431.19104:117180 432.19455:18824 432.27991:2765 432.29657:3295 433.19675:4208	
80	Unknown	1128	8.050975	8.365458	8.60686	448.2175	807217.5625	2970623.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	745.3357	448.21747:940271 449.22089:190134 450.22293:25676 450.30637:4746 451.22446:4342 452.29959:2459 452.32071:3484 453.14871:2489 453.17285:814157	
81	Unknown	1128	8.175305	8.365458	8.460584	449.2209	165685.84375	574082.5625	null	[M+H]+	M + 1	isotope of 80	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3313.717	449.22089:190134 450.22293:25676 450.30637:4746 451.22446:4342 452.29959:2459 452.32071:3484 453.14871:2489 453.17285:814157 454.17627:178763	
82	Unknown	1128	8.12411	8.365458	8.548298	453.1729	699966.1875	2520618	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	631.3176	453.14871:2489 453.17285:814157 454.17627:178763 455.17853:25117 456.18076:2707 456.31607:3043 457.27615:2795	
83	Unknown	1128	8.160686	8.365458	8.489795	454.1763	153869.703125	544962	null	[M+H]+	M + 1	isotope of 82	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3077.394	454.17627:178763 455.17853:25117 456.18076:2707 456.31607:3043 457.27615:2795	
84	Unknown	1128	8.292335	8.365458	8.53372	476.2487	212381.6875	737038.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4241.895	476.24872:262546 477.25204:50907 478.25488:7550	
85	Unknown	1128	8.197247	8.365458	8.467849	490.2643	83081.0078125	292992.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1661.62	490.26431:96108 491.26801:26069 491.31854:9346 492.27048:6341	
86	Unknown	1128	8.175305	8.365458	8.584989	552.2648	90473.3828125	311505.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1809.468	552.26477:97835 553.23816:3167 553.26813:28433 554.27148:4184	
87	Unknown	1133	8.321578	8.402035	8.519043	223.0636	132333.75	543763.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	147.859	223.02731:19118 223.06357:155693 223.16931:3433 224.06311:21926 225.00674:10288 225.04279:9615 225.06021:16674 225.14922:4515 225.19617:15485 227.0209:3054	
88	Unknown	1134	8.328892	8.40934	8.482475	293.211	94962.25	352888.4375	null	[M+H]+	M + 0	similar chromatogram in higher mz_89	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.446562	293.17453:2599 293.21097:111907 294.21439:21473 295.22656:49328 296.22928:4173 297.07422:5245	
89	Unknown	1134	8.255767	8.40934	8.482475	369.2247	126740.9609375	428990.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	98.70018	369.19788:3655 369.2247:158584 370.22815:28873 371.10205:5522 371.1965:2658 371.22937:2611 371.29129:3542 372.54498:5075 373.0477:3443 374.05447:2137	
90	Unknown	1148	8.24121	8.51173	8.694582	271.1878	148782.953125	810122.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	293.0555	271.18781:144516 272.19125:13137 272.35681:2283 273.16675:3239 274.27393:12049 275.12268:2363 275.1611:2642 275.20047:56081	
91	Unknown	1149	8.365458	8.519043	8.745771	261.2211	139378	558593.125	null	[M+H]+	M + 0	similar chromatogram in higher mz_90; similar chromatogram in higher mz_92; similar chromatogram in higher mz_94; similar chromatogram in higher mz_96; similar chromatogram in higher mz_97; similar chromatogram in higher mz_99; similar chromatogram in higher mz_101; similar chromatogram in higher mz_102	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.681807	261.13113:3060 261.2211:159933 262.22443:26143 262.9808:5169 263.0571:5195	
92	Unknown	1149	8.416765	8.519043	8.592185	279.2317	981238.625	3868933.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1486.713	278.95352:10489 279.1601:3666 279.19171:3410 279.23166:1092295 279.2468:2779 280.23492:203810 281.23834:19186 283.2056:13332 284.2085:3502	
93	Unknown	1149	8.27777	8.519043	8.679992	280.2349	187362.28125	785003.625	null	[M+H]+	M + 1	isotope of 92	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.608123	280.23492:203810 281.23834:19186 283.2056:13332 284.2085:3502	
94	Unknown	1149	8.328892	8.519043	8.584989	297.2422	577164.1875	2060231.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14.14141	297.07416:4665 297.24225:672509 297.28879:3168 297.8681:2259 298.24554:122185 299.0744:3962 299.24857:10713 301.14136:4487 301.21603:65525 302.21927:12220	
95	Unknown	1149	8.350882	8.519043	8.584989	298.2455	109393.09375	387630.8125	null	[M+H]+	M + 1	isotope of 94	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2187.862	297.8681:2259 298.24554:122185 299.0744:3962 299.24857:10713 301.14136:4487 301.21603:65525 302.21927:12220 303.15524:2722	
96	Unknown	1149	8.372773	8.519043	8.599493	315.2528	192379.71875	687689	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.598312	315.25281:225724 315.26297:4782 316.25604:41945 317.21002:5296 317.26059:3707 319.22659:65140 320.06683:13766 320.22998:10974	
97	Unknown	1149	8.27777	8.519043	8.67263	333.2634	460878.9375	1851852.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9217.579	333.20349:25354 333.26337:530732 334.20557:4068 334.26666:117482 334.29007:2790 334.29514:2476 335.22116:10560 335.26828:5995 336.06738:2500 337.23721:37196 338.24069:5772	
98	Unknown	1149	8.2704	8.519043	8.584989	334.2667	91854.1328125	335330.21875	null	[M+H]+	M + 1	isotope of 97	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1837.083	334.20557:4068 334.26666:117482 334.29007:2790 334.29514:2476 335.22116:10560 335.26828:5995 336.06738:2500 337.23721:37196 338.24069:5772	
99	Unknown	1149	8.402035	8.519043	8.592185	355.2453	1416669.875	5067297.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	275.8248	355.2453:1661644 355.26627:3883 355.2699:5971 355.36685:3644 356.02316:2480 356.23587:11850 356.24866:307809 356.27991:4420 357.25082:26830 358.25385:3945 358.26291:2151	
100	Unknown	1149	8.27777	8.519043	8.592185	356.2487	267931.0625	974814.9375	null	[M+H]+	M + 1	isotope of 99	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5358.621	356.02316:2480 356.23587:11850 356.24866:307809 356.27991:4420 357.25082:26830 358.25385:3945 358.26291:2151	
101	Unknown	1149	8.328892	8.519043	8.584989	371.2104	98474.8515625	361573.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	106.4498	371.13873:2310 371.21045:122596 372.06573:7012 372.21356:16242 372.54489:5453 373.26022:2742 374.06293:8396 375.21356:22350 376.06116:3895	
102	Unknown	1149	8.233833	8.519043	8.592185	387.1826	164402.03125	654550.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3288.041	387.16779:18883 387.18262:182076 388.17148:3619 388.18579:39192 388.19998:2099 388.28415:6442 389.16452:5876 389.1828:76490 390.17682:4184 390.18845:11734 391.17825:21596 391.20908:15518 391.28348:7780	
103	Unknown	1150	8.416765	8.526357	8.584989	377.2294	679344.1875	2629105.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	179.0412	377.17993:6943 377.22943:830814 378.233:159857 378.32132:50542 379.23544:18591 379.32452:8484 382.18045:4832	
104	Unknown	1150	8.365458	8.526357	8.584989	378.233	138132.859375	541315.5	null	[M+H]+	M + 1	isotope of 103	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2762.657	378.233:159857 378.32132:50542 379.23544:18591 379.32452:8484 382.18045:4832	
105	Unknown	1159	8.40934	8.592185	8.71656	517.228	93743.6328125	305289.625	null	[M+H]+	M + 0	similar chromatogram in higher mz_106; similar chromatogram in higher mz_108; similar chromatogram in higher mz_110; similar chromatogram in higher mz_111	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1874.873	517.22797:111691 518.23096:23175 519.23376:8123	
106	Unknown	1159	8.314343	8.592185	8.884731	534.2545	954457.125	3431459.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1232.479	534.25446:1115185 534.28259:5906 535.25806:299849 536.26056:52322 537.26343:9869 539.20978:787066	
107	Unknown	1159	8.387453	8.592185	8.701883	535.2581	244203.359375	830741.1875	null	[M+H]+	M + 1	isotope of 106	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4884.067	535.25806:299849 536.26056:52322 537.26343:9869 539.20978:787066 540.21326:204123	
108	Unknown	1159	8.372773	8.592185	8.760391	539.2098	646034	2243746.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	807.483	539.20978:787066 540.21326:204123 541.21552:38977 542.21881:6740	
109	Unknown	1159	8.372773	8.592185	8.738452	540.2133	167825.625	571528.125	null	[M+H]+	M + 1	isotope of 108	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3356.512	540.21326:204123 541.21552:38977 542.21881:6740	
110	Unknown	1159	8.402035	8.592185	8.738452	562.2858	222649.640625	763557.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4452.993	562.28583:260849 563.28906:67255 564.29132:14281	
111	Unknown	1159	8.40934	8.592185	8.77502	638.3018	120301.0703125	390965.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2406.021	638.30182:144779 639.30511:36830 639.54523:3325 640.30768:7169	
112	Unknown	1168	8.416765	8.658002	8.840841	414.3003	197663.046875	905667	null	[M+H]+	M + 0	similar chromatogram in higher mz_113	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	227.1555	414.27228:2673 414.30032:215897 415.30374:61407 416.30685:9072 419.03076:2472	
113	Unknown	1168	8.424024	8.658002	8.906663	432.3108	105031.7109375	481406.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2100.634	432.31079:100705 432.47363:2174 433.31448:27993 434.31702:3018	
114	Unknown	1177	8.438603	8.72383	9.009104	302.3053	247816.21875	1344166.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4956.325	302.2197:3018 302.29214:2616 302.30527:258224 303.15552:4711 303.30862:46743 304.29984:9149 305.1579:2619 306.94949:2262 307.18829:13283	
115	Unknown	1194	8.77502	8.848166	8.957878	161.096	215420.84375	799113.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_116; similar chromatogram in higher mz_117; similar chromatogram in higher mz_118; similar chromatogram in higher mz_120; similar chromatogram in higher mz_122	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	147.0671	161.05968:4568 161.09601:248753 161.84705:2215 162.07599:8582 162.09935:27788 163.02769:3108 163.03889:3936 163.07524:4316 163.11191:2911 163.12306:9384 164.09167:4456 164.98459:4123 165.05455:199748 165.06969:9717 165.08997:2601 166.05798:20575	
116	Unknown	1194	8.753239	8.848166	8.950563	165.0546	173233.84375	601657.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	369.2427	164.98459:4123 165.05455:199748 165.06969:9717 165.08997:2601 166.05798:20575 167.10657:4157 167.14334:3539 168.0647:2070 168.99776:5694 169.08585:8984	
117	Unknown	1194	8.731136	8.848166	8.972547	203.1066	99005.734375	363011.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	144.9187	203.02242:8687 203.10655:110511 204.0715:9335 204.10983:13380 205.15814:5515 206.10219:5067 206.99489:10174 207.17392:2516	
118	Unknown	1194	8.767705	8.848166	8.943245	277.1797	689035.5	2390510	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	866.7896	277.17969:820290 277.21609:44040 278.18304:158222 278.21957:8018 278.9538:9901 279.0983:4270 279.18704:10593 279.23163:18777 280.23502:4947 280.26306:8914 280.95419:3307 281.26672:3205	
119	Unknown	1194	8.67263	8.848166	8.943245	278.183	130168.3515625	434948.5625	null	[M+H]+	M + 1	isotope of 118	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2603.367	278.18304:158222 278.21957:8018 278.9538:9901 279.0983:4270 279.18704:10593 279.23163:18777 280.23502:4947 280.26306:8914 280.95419:3307 281.26672:3205 283.17484:3007	
120	Unknown	1194	8.731136	8.848166	8.935982	299.1616	89013.9296875	317342.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	71.21417	298.74829:2615 299.07495:2724 299.10971:3680 299.16162:96418 299.20016:3952 299.22116:3753 300.16528:17575 301.0704:2461 301.14081:3088 301.17087:2872 301.21594:17559 302.21985:3769 302.30511:29325 303.15302:2966 303.30865:5688	
121	Unknown	1194	8.592185	8.848166	9.096817	315.3006	128903.796875	735273.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2578.076	315.19571:3951 315.25351:3606 315.3006:136546 316.30377:20283 317.1723:270064 317.20984:3361 318.17569:45005 319.13516:3743 319.17761:3871 319.22675:22084 320.06696:28335	
122	Unknown	1194	8.650688	8.848166	8.965187	317.1723	230168.015625	839313.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	490.4034	317.1723:270064 317.20984:3361 318.17569:45005 319.13516:3743 319.17761:3871 319.22675:22084 320.06696:28335 321.24176:4942	
123	Unknown	1196	8.760391	8.8629	8.9798	295.1903	134046.140625	449357.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	90.98423	295.15137:5562 295.19028:171527 295.22662:12605 296.19366:31673 297.07446:6285 297.1994:2528 297.24231:10225 297.29019:14422 298.24454:2437 298.2739:6064 299.07446:7522 299.16159:67436 300.16513:10773	
124	Unknown	1205	8.848166	8.928617	9.038317	107.0492	89969.4296875	315041.21875	null	[M+H]+	M + 0	similar chromatogram in higher mz_125	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	86.5356	107.0492:99293 107.08569:5958 107.58231:7093 107.58454:3509 107.58625:2199 108.04428:3362 108.0525:8924 108.0808:4364 109.06493:6745 109.10121:9333 110.6215:2267 111.05585:2265 111.08052:9593	
125	Unknown	1205	8.8629	8.928617	9.031	251.1641	125380.953125	465867.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	149.0115	251.00093:2532 251.02016:2575 251.10031:3226 251.14043:2515 251.16408:136988 251.20088:5376 252.01694:4136 252.16747:24053 252.82327:2531 253.14032:3398 253.17993:5731 253.21594:22230 254.17496:50464 254.21941:6461 255.12001:3356 255.17854:9088	
126	Unknown	1207	8.870096	8.943245	9.023682	301.2161	104213.6953125	475858.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.9158	301.14081:2513 301.21609:116090 302.15823:2480 302.21951:29938 303.2222:2780 305.13602:5086 305.15491:2134	
127	Unknown	1208	8.833529	8.950563	9.052943	311.2193	180217.5625	1071756.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19.80878	311.2193:212198 311.33716:2352 312.22263:33015 312.32721:3477 313.23746:4889 313.35773:4941 315.2529:3072 315.30069:31696	
